uid,Velocity_3mon_ClkNum_per_uid,Velocity_3mon_pid_per_uid,Velocity_3mon_pidParam_per_uid,Velocity_LtoN_intervalPerClk_per_uid,Velocity_3mon_uMax_upid_per_uid,Velocity_3mon_Max_pid_per_uid,Velocity_3mon_uMax_upidParam_per_uid,Velocity_3mon_Max_pidParam_per_uid,Velocity_EtoNavg_intervalPerClk_per_uid
54644,130,5,7,34,0.5385,0.2674,0.5769,0.0387,81.8308
54645,37,5,12,36,0.4865,0.0247,0.4054,0.0077,75.5405
54646,6,3,4,99,0.5,0.0019,0.3333,0.001,106.5
54647,16,5,8,30,0.5,0.0337,0.25,0.0021,76.25
54648,42,4,5,30,0.7857,0.1392,0.5714,0.0124,82.4762
54649,64,5,9,34,0.5781,0.1414,0.3281,0.0108,73.0625
54650,55,8,6,31,0.3455,0.0261,0.5273,0.0149,74.1636
54651,190,9,21,30,0.3526,0.0919,0.3632,0.0356,81.2474
54652,176,8,12,32,0.4659,0.1124,0.3295,0.0299,83.8125
54653,309,6,26,30,0.4628,0.1961,0.2233,0.0356,90.2816
54656,347,5,13,34,0.7147,0.3401,0.3545,0.0634,82.366
54657,38,4,8,31,0.5263,0.0844,0.5,0.0098,48.9737
54658,143,8,14,36,0.3287,0.0645,0.3007,0.0222,72.3636
54659,23,2,4,40,0.8696,0.0127,0.5652,0.0067,83.3478
54660,87,4,6,31,0.9425,0.3133,0.6207,0.0278,73.9425
54661,224,7,12,30,0.442,0.1358,0.4464,0.0515,77.0357
54662,112,7,17,39,0.5893,0.0905,0.1964,0.0113,94.9732
54663,174,8,14,41,0.5115,0.3754,0.2759,0.0247,75.3678
54664,33,4,6,44,0.6364,0.0871,0.6364,0.0108,72.8485
54665,10,4,4,32,0.4,0.0055,0.4,0.0021,57.8
54666,116,4,8,37,0.6638,0.2695,0.3103,0.0186,78.25
54667,52,3,7,31,0.5,0.0165,0.4423,0.0119,76.1154
54668,159,10,18,48,0.3522,0.0768,0.3019,0.0247,85.3648
54669,31,2,7,35,0.9032,0.107,0.6452,0.075,72.5161
54670,215,9,17,31,0.8837,0.8014,0.4977,0.0551,60.5116
54671,72,8,15,42,0.5694,0.0562,0.2083,0.0077,77.6528
54672,117,3,9,40,0.6154,0.2751,0.3846,0.0232,87.1538
54673,43,5,11,40,0.5581,0.0329,0.2791,0.0062,62.5581
54674,104,3,15,52,0.75,0.107,0.25,0.0134,82.4135
54675,133,8,17,30,0.3534,0.0645,0.203,0.0139,53.5338
54676,52,5,7,37,0.7115,0.1561,0.5962,0.016,78.0192
54678,8,5,4,35,0.375,0.0124,0.5,0.0021,35
54679,25,3,4,75,0.92,0.0879,0.6,0.0077,90
54680,38,6,11,36,0.7105,0.1139,0.3421,0.0067,60.2368
54681,156,8,26,32,0.7308,0.1563,0.2308,0.0186,78.8462
54683,85,9,13,32,0.4941,0.0576,0.3882,0.017,66.6235
54684,130,7,13,36,0.6615,0.1179,0.3308,0.0222,75.4538
54685,128,7,13,30,0.5078,0.0891,0.5,0.033,93.7188
54686,66,7,11,32,0.3636,0.0329,0.4091,0.0139,58.5606
54687,65,4,10,36,0.8769,0.2365,0.5231,0.0175,91.1231
54688,192,6,11,31,0.7917,0.6306,0.3854,0.0381,70.8594
54690,247,10,17,30,0.4939,0.1673,0.2996,0.0381,76.5061
54691,50,6,8,32,0.62,0.1461,0.28,0.0072,75.2
54692,16,3,6,36,0.875,0.0535,0.4375,0.1205,79.8125
54693,42,4,9,47,0.5238,0.077,0.2619,0.0057,73.3333
54695,50,5,7,47,0.74,0.1744,0.44,0.0113,86.36
54696,26,3,7,39,0.8077,0.0134,0.3462,0.0046,89.6923
54697,7,2,4,38,0.8571,0.0283,0.5714,0.0021,56
54698,458,8,25,30,0.5742,0.3606,0.2118,0.05,84.7664
54699,69,7,16,31,0.2899,0.0844,0.1739,0.0062,59.0145
54700,6,3,2,61,0.6667,0.0105,0.8333,0.0026,74
54702,27,3,4,40,0.5185,0.049,0.5556,0.0077,73.4074
54703,25,3,5,57,0.56,0.0089,0.48,0.0062,95.8
54704,324,8,20,30,0.5432,0.2413,0.5154,0.0861,76.2716
54705,59,4,6,41,0.6102,0.1519,0.8644,0.0263,75.9322
54706,12,1,3,91,1,0.0029,0.5833,0.0599,91
54707,118,4,12,33,0.4661,0.0754,0.4237,0.0258,81.661
54708,55,5,10,41,0.6545,0.0494,0.3455,0.0098,78.2364
54709,196,6,19,30,0.8163,0.2194,0.3827,0.0387,84.8929
54710,3,1,1,70,1,0.0019,1,0.0015,70
54711,155,9,17,32,0.4968,0.1056,0.3484,0.0278,80.7613
54712,50,8,9,34,0.44,0.0302,0.46,0.0119,68.98
54714,28,5,6,38,0.5357,0.0573,0.4643,0.0067,63.8214
54715,87,4,6,31,0.9655,0.3485,0.6322,0.0283,80.1839
54716,95,6,14,30,0.5579,0.2236,0.4737,0.0232,84.1053
54718,77,6,6,30,0.8182,0.2969,0.4805,0.0191,60.8571
54719,9,2,5,54,0.5556,0.0211,0.4444,0.0188,85.1111
54720,332,10,27,30,0.3253,0.1481,0.1325,0.0227,64.503
54721,213,8,15,30,0.7371,0.2153,0.3803,0.0417,82.7653
54722,69,5,8,31,0.5797,0.1687,0.3913,0.0139,94.7536
54723,56,2,3,48,0.6429,0.0229,0.6429,0.0186,84.3393
54724,192,8,20,33,0.4635,0.122,0.3802,0.0376,79.1615
54725,47,7,12,44,0.5532,0.0357,0.3191,0.0077,93.6809
54726,121,6,7,34,0.5868,0.3346,0.5702,0.0356,74.2975
54728,187,5,11,33,0.893,0.7871,0.5455,0.0526,65.2193
54729,28,2,3,30,0.9286,0.0165,0.7857,0.0113,82.0357
54730,18,4,7,85,0.4444,0.011,0.3889,0.0036,92.4444
54731,3,1,1,36,1,0.0007,1,0.0016,57
54732,35,6,9,39,0.4,0.066,0.4286,0.0077,80.9714
54733,3,1,3,31,1,0.0007,0.3333,0.0005,42.3333
54734,36,3,7,38,0.8889,0.0842,0.4167,0.0077,80.7222
54735,33,5,8,39,0.4848,0.0664,0.3636,0.0062,61.0303
54737,142,8,21,42,0.7113,0.1385,0.4789,0.035,85.4296
54738,8,4,3,41,0.625,0.0236,0.75,0.0031,91.25
54739,3,2,1,33,0.6667,0.0053,1,0.0015,33
54740,266,6,11,32,0.8459,0.3085,0.4248,0.0582,87.7744
54741,8,2,3,34,0.625,0.0032,0.625,0.0026,78.375
54742,111,4,5,30,0.6126,0.179,0.6036,0.0345,66.2432
54743,23,5,10,40,0.3913,0.0123,0.3913,0.0046,90.6522
54745,22,3,8,33,0.4545,0.035,0.3636,0.0041,64.2273
54746,498,9,22,30,0.4237,0.2893,0.3173,0.0814,75.7008
54747,9,3,7,47,0.6667,0.021,0.2222,0.001,64.2222
54748,143,8,16,32,0.3706,0.2236,0.2448,0.018,68.7063
54749,103,6,13,38,0.6311,0.0891,0.3107,0.0165,81.5146
54750,72,4,6,34,0.75,0.2545,0.5417,0.0201,72.9861
54751,156,6,10,31,0.6667,0.1426,0.609,0.049,79.8077
54752,14,4,5,36,0.6429,0.0237,0.3571,0.0026,70.4286
54755,71,4,10,39,0.7746,0.232,0.3803,0.0139,76.662
54756,75,5,10,30,0.76,0.0782,0.4667,0.018,79.7467
54757,236,8,11,30,0.75,0.2427,0.7331,0.0892,80.6737
54758,31,6,9,39,0.5484,0.0801,0.3226,0.0052,72.0323
54759,15,4,7,38,0.5333,0.011,0.3333,0.0026,74.7333
54760,9,4,5,54,0.3333,0.0127,0.2222,0.001,91.2222
54761,113,8,20,36,0.6018,0.0932,0.1681,0.0098,93.7965
54762,26,5,10,31,0.4615,0.0498,0.2308,0.0031,50.3077
54763,62,5,9,37,0.8065,0.2109,0.3065,0.0098,70.3548
54764,8,3,4,116,0.5,0.0169,0.5,0.0021,117.5
54766,16,5,6,36,0.625,0.0422,0.375,0.0031,76.5
54767,16,6,5,92,0.25,0.0055,0.25,0.0021,92
54768,34,6,6,37,0.3824,0.0178,0.4118,0.0072,78.5882
54769,217,8,14,31,0.3456,0.3164,0.4194,0.0469,69.6359
54770,221,8,18,30,0.4661,0.1412,0.3756,0.0428,79.7285
54771,9,4,6,43,0.3333,0.0115,0.3333,0.0015,50.5556
54772,271,8,18,34,0.6716,0.2496,0.4207,0.0587,82.4059
54773,21,4,6,47,0.8095,0.0801,0.5714,0.0062,86.6667
54774,8,4,4,59,0.5,0.0055,0.625,0.0026,79.5
54776,19,4,5,52,0.3684,0.029,0.5263,0.0052,82.9474
54777,25,4,6,35,0.64,0.0675,0.64,0.0082,89.2
54778,40,3,7,54,0.85,0.1299,0.45,0.0093,85
54781,49,4,7,46,0.4898,0.0917,0.4694,0.0119,88.2449
54782,40,3,7,34,0.8,0.112,0.55,0.0113,75.875
54783,15,4,5,32,0.4667,0.0267,0.4667,0.0036,37.8667
54785,15,2,5,43,0.6667,0.0064,0.6,0.0046,54.5333
54786,9,3,5,87,0.4444,0.014,0.3333,0.0015,95.2222
54787,76,5,8,31,0.8158,0.085,0.7105,0.0278,77.5263
54789,229,8,22,31,0.262,0.0823,0.3668,0.0433,66.441
54790,14,3,9,33,0.4286,0.0253,0.1429,0.001,48.4286
54791,161,7,13,31,0.6708,0.1481,0.6273,0.0521,74.3727
54792,274,6,17,31,0.4927,0.1851,0.2956,0.0417,87.2847
54793,9,3,3,35,0.4444,0.0153,0.4444,0.0021,71.2222
54794,16,4,6,48,0.4375,0.0295,0.3125,0.0026,67.3125
54795,47,5,9,41,0.7872,0.1561,0.4043,0.0098,75.8511
54796,285,9,16,32,0.3123,0.122,0.3719,0.0546,86.3158
54797,17,4,5,34,0.4118,0.0267,0.4706,0.0041,72.0588
54798,106,5,11,39,0.7642,0.1111,0.283,0.0155,74.8491
54799,17,1,2,42,1,0.0108,0.8824,0.0077,74.2941
54800,189,5,12,30,0.619,0.4935,0.582,0.0567,69.9947
54801,72,6,17,35,0.4583,0.1369,0.4722,0.0175,67.0972
54802,18,4,4,41,0.6111,0.0456,0.7222,0.0067,79.4444
54803,505,8,20,30,0.6297,0.4361,0.2356,0.0613,75.8832
54804,103,7,13,42,0.5049,0.0713,0.5146,0.0273,78.5631
54805,193,8,13,30,0.4404,0.1166,0.4145,0.0412,77.4663
54807,131,6,19,30,0.5496,0.0987,0.374,0.0253,84.3893
54808,229,9,23,34,0.5109,0.1604,0.1965,0.0232,101.5983
54809,386,9,16,30,0.5803,0.9449,0.2927,0.0582,73.0311
54811,67,5,13,30,0.5373,0.0494,0.2388,0.0082,63.0896
54812,170,7,12,30,0.5353,0.1248,0.2941,0.0258,74.9824
54813,137,8,19,31,0.4818,0.0905,0.2774,0.0196,62.8102
54814,50,7,9,56,0.6,0.1265,0.36,0.0093,73.44
54816,84,2,5,32,0.9643,0.2335,0.7262,0.0314,70.25
54817,173,6,17,30,0.659,0.1563,0.2832,0.0253,71.2832
54818,119,5,12,30,0.7647,0.3477,0.3782,0.0232,72.2941
54819,127,9,15,31,0.6142,0.107,0.3307,0.0216,76.0157
54820,42,2,7,33,0.7143,0.0865,0.4048,0.0088,78.4762
54821,325,7,10,33,0.7415,0.3305,0.4246,0.0711,80.7169
54822,8,3,4,41,0.625,0.0132,0.375,0.0015,54.5
54823,141,6,10,38,0.8865,0.1714,0.4823,0.035,85.6879
54824,24,5,5,32,0.4167,0.0471,0.4583,0.0057,68.25
54825,114,7,14,30,0.8246,0.1289,0.3421,0.0201,81.0877
54826,158,9,17,31,0.4684,0.1015,0.3861,0.0314,90.3861
54828,104,8,12,31,0.5769,0.0823,0.4327,0.0232,80.9615
54830,113,7,14,31,0.7168,0.1111,0.646,0.0376,75.3363
54831,5,3,4,66,0.4,0.0084,0.4,0.0117,82.2
54832,42,5,8,34,0.6905,0.0398,0.5,0.0108,93.4524
54833,98,6,10,38,0.8673,0.3585,0.5408,0.0273,88.449
54834,330,7,14,32,0.7424,0.336,0.2879,0.049,79.6818
54835,226,10,15,30,0.6593,0.2043,0.4071,0.0474,82.6327
54836,96,6,13,36,0.5729,0.232,0.3438,0.017,87.0625
54838,8,4,4,32,0.625,0.0211,0.625,0.0026,37.625
54839,52,4,9,54,0.6538,0.119,0.5769,0.0155,85.7115
54840,21,5,4,38,0.5714,0.0165,0.5714,0.0062,53.5714
54841,62,8,9,30,0.3226,0.0844,0.4355,0.0139,66.6452
54842,37,5,8,45,0.8108,0.1146,0.4324,0.0082,77.8378
54845,49,4,8,32,0.6939,0.1411,0.4082,0.0103,64.1837
54846,75,8,15,36,0.48,0.1519,0.2533,0.0098,81.5733
54847,394,8,23,33,0.4873,0.2633,0.1802,0.0366,81.3858
54848,72,7,9,32,0.6944,0.2074,0.4167,0.0155,77.375
54851,63,9,13,46,0.3492,0.0928,0.2381,0.0077,77.1587
54852,216,8,16,31,0.4537,0.1344,0.338,0.0376,75.2546
54853,112,7,17,32,0.3661,0.1729,0.4643,0.0268,81.3393
54854,83,6,8,50,0.6386,0.0727,0.3855,0.0165,78.8193
54855,10,3,3,70,0.5,0.0175,0.5,0.0026,70
54856,20,3,4,31,0.75,0.0095,0.75,0.0077,96.5
54857,45,6,8,36,0.5111,0.1084,0.4444,0.0103,72.0222
54858,51,5,9,31,0.5098,0.1225,0.549,0.0144,46.9608
54859,94,8,11,40,0.5319,0.0686,0.3191,0.0155,87.5319
54861,20,1,6,30,1,0.0048,0.35,0.8124,56.7
54862,19,4,7,70,0.6842,0.0613,0.6316,0.0062,104.0526
54863,90,7,12,32,0.6111,0.2592,0.4111,0.0191,78.7778
54864,37,6,10,34,0.5135,0.0895,0.3243,0.0062,57.2703
54865,42,4,7,36,0.8333,0.1337,0.4048,0.0088,79.4048
54866,8,3,6,50,0.625,0.0191,0.25,0.001,70.5
54867,16,6,6,44,0.375,0.0082,0.4375,0.0036,44
54868,8,2,5,70,0.625,0.0132,0.375,0.0015,75.375
54869,96,7,15,41,0.7083,0.0932,0.5,0.0247,83.8958
54870,415,10,29,32,0.653,0.3716,0.2072,0.0443,76.6867
54871,296,6,18,32,0.402,0.502,0.3041,0.0464,73.9527
54872,18,3,8,31,0.6667,0.0498,0.5,0.1549,65.2222
54873,26,3,4,36,0.8846,0.0805,0.8462,0.0113,83.1923
54876,10,2,5,77,0.8,0.0051,0.3,0.0015,81.8
54877,224,8,11,30,0.5938,0.1824,0.5446,0.0629,81.0759
54878,142,7,14,30,0.5493,0.3236,0.4296,0.0314,73.1549
54879,122,7,15,31,0.6148,0.1028,0.3115,0.0196,78.3361
54880,146,9,16,30,0.3767,0.0754,0.2603,0.0196,79.6849
54881,91,8,17,30,0.3297,0.0411,0.2967,0.0139,72.6264
54883,26,2,3,80,0.9231,0.0917,0.8462,0.0825,105.4615
54884,30,5,11,39,0.3,0.0424,0.3667,0.0057,64
54885,153,7,8,33,0.6667,0.1399,0.4314,0.034,68.5294
54886,5,3,2,40,0.6,0.0079,0.8,0.0021,40
54887,61,6,9,64,0.3279,0.0844,0.2951,0.0093,73.5902
54888,17,4,4,106,0.5882,0.0471,0.5294,0.0046,111.7647
54889,40,5,6,30,0.475,0.0261,0.475,0.0098,76.975
54890,48,6,11,33,0.6458,0.1286,0.5625,0.0139,65.3333
54891,254,9,16,32,0.2638,0.2826,0.3937,0.0515,78.2717
54892,162,7,15,36,0.2716,0.1856,0.3457,0.0289,87.6543
54893,13,3,6,35,0.4615,0.0253,0.3077,0.0021,43.6923
54894,47,3,7,35,0.6596,0.1461,0.5957,0.0144,62.9149
54895,7,2,3,98,0.7143,0.0032,0.4286,0.0015,101.7143
54896,17,5,7,54,0.3529,0.0253,0.2941,0.0026,67.6471
54897,54,4,8,35,0.6667,0.1697,0.5556,0.0155,79.8704
54898,277,8,21,32,0.3321,0.1262,0.2094,0.0299,72.9061
54899,27,3,5,51,0.9259,0.1178,0.4444,0.0062,79.5556
54901,114,5,10,39,0.8333,0.3629,0.4737,0.0278,73.6842
54903,41,6,13,39,0.5122,0.099,0.561,0.0119,80.6341
54905,159,8,25,34,0.478,0.1042,0.2704,0.0222,81.7673
54907,5,4,4,74,0.4,0.0094,0.4,0.001,89.2
54908,128,7,14,34,0.6563,0.1152,0.2813,0.0186,86.3438
54909,39,3,4,36,0.6923,0.0172,0.5128,0.0103,68.5897
54910,271,5,17,35,0.7749,0.288,0.3653,0.051,77.5978
54911,121,10,13,30,0.4463,0.074,0.2397,0.0149,79.1322
54913,32,4,10,42,0.5625,0.0848,0.3125,0.0052,72.2813
54914,99,8,17,33,0.7576,0.1028,0.2727,0.0139,59.3333
54915,85,8,14,30,0.6,0.0699,0.3059,0.0134,73.8353
54916,10,2,4,110,0.6,0.021,0.4,0.0553,110
54917,79,7,11,37,0.4937,0.0535,0.3544,0.0144,62.8228
54919,10,3,5,34,0.8,0.0377,0.4,0.0021,37.4
54920,21,4,8,36,0.7143,0.0633,0.381,0.0041,75.8095
54921,68,6,11,36,0.3971,0.1139,0.3824,0.0134,84.1765
54923,116,8,18,30,0.4569,0.0727,0.2672,0.016,54.7586
54924,67,7,7,33,0.4925,0.0453,0.2836,0.0098,82.3433
54926,95,8,12,32,0.4211,0.0549,0.4737,0.0232,80.9895
54927,21,6,9,82,0.4762,0.0422,0.3333,0.0036,95.8571
54928,15,2,6,106,0.5333,0.0211,0.4,0.0031,117.0667
54929,324,7,20,32,0.4938,0.2194,0.4691,0.0783,87.2099
54930,17,3,9,62,0.5294,0.0315,0.2941,0.0026,73.5882
54931,3,1,1,89,1,0.0007,1,0.0016,89
54932,387,8,20,30,0.292,0.155,0.2171,0.0433,70.4315
54933,67,5,11,31,0.4925,0.1392,0.4776,0.0165,72.6866
54934,102,3,4,30,0.8137,0.3912,0.7941,0.0417,79.4314
54935,46,6,9,37,0.5652,0.0357,0.4783,0.0113,69.1739
54936,57,6,11,52,0.7368,0.0576,0.2982,0.0088,68.807
54938,235,8,18,30,0.5532,0.1783,0.3319,0.0402,77.1404
54939,195,9,19,44,0.4821,0.3965,0.241,0.0242,85.5179
54940,171,8,14,48,0.4035,0.0946,0.2222,0.0196,90.0351
54941,136,9,17,32,0.5956,0.1111,0.4559,0.032,71.2574
54942,312,9,18,30,0.5385,0.7086,0.359,0.0577,65.5641
54943,25,5,6,44,0.68,0.0705,0.56,0.0072,81.32
54945,66,6,10,38,0.6667,0.2074,0.3485,0.0119,64.5152
54946,58,8,13,31,0.5517,0.0439,0.5517,0.0165,66.4138
54950,13,4,5,98,0.6923,0.0373,0.3846,0.0026,98.3077
54951,85,5,11,39,0.6588,0.2362,0.4471,0.0196,86.9176
54953,1,1,1,54,1,0.0002,1,0.0015,54
54954,105,9,19,32,0.5238,0.0754,0.2571,0.0139,65.9429
54956,186,7,16,30,0.6828,0.1742,0.2957,0.0283,81.5645
54957,67,9,13,41,0.4925,0.0453,0.4776,0.0165,76.5672
54958,30,3,6,37,0.9333,0.0384,0.5667,0.2349,67.7333
54959,13,2,5,63,0.8462,0.007,0.3846,0.0026,83.3077
54960,68,2,4,36,0.9853,0.1932,0.5294,0.0186,77.1176
54961,305,8,17,32,0.777,0.9997,0.2754,0.0433,81.7148
54962,22,5,5,51,0.6364,0.0581,0.5455,0.0062,85.2273
54964,7,4,4,34,0.4286,0.0127,0.5714,0.0021,42.5714
54965,9,4,4,30,0.3333,0.0115,0.3333,0.0015,30
54966,23,3,8,35,0.7391,0.0595,0.5217,0.0062,81.913
54967,375,10,17,36,0.536,0.2756,0.2853,0.0551,84.8347
54968,151,7,18,33,0.3907,0.0809,0.404,0.0314,78.4503
54969,73,7,15,33,0.5342,0.0535,0.4384,0.0165,80.4658
54971,12,4,3,62,0.5,0.021,0.75,0.0046,87
54972,101,2,6,53,0.6139,0.2615,0.2871,0.1702,89.3069
54973,350,10,25,31,0.4114,0.1975,0.1714,0.0309,84.2229
54974,34,5,9,89,0.4118,0.0581,0.3235,0.0057,101.4118
54975,73,5,8,30,0.7123,0.2451,0.5479,0.0206,73.4521
54977,36,1,3,36,1,0.0087,0.6944,0.0137,74.5833
54978,19,3,8,61,0.7368,0.0591,0.6316,0.0062,80.3684
54979,42,4,7,30,0.7381,0.1461,0.381,0.0082,52.881
54980,76,4,3,37,0.7237,0.2592,0.7237,0.0283,84.1974
54981,21,6,10,79,0.3333,0.033,0.1905,0.0021,81.4762
54983,124,9,18,35,0.5484,0.0932,0.2581,0.0165,66.5968
54984,30,5,6,47,0.6333,0.0895,0.5333,0.0082,80.1667
54985,22,1,2,32,1,0.0053,0.5,0.0167,58.5455
54986,48,3,10,46,0.7083,0.1434,0.3333,0.0082,79.6667
54987,68,6,9,33,0.7353,0.2074,0.4412,0.0155,79.2941
54988,127,8,13,39,0.2992,0.1603,0.3701,0.0242,81.9528
54989,147,7,15,38,0.3265,0.0658,0.2993,0.0227,87.5646
54990,295,7,15,32,0.7559,0.9406,0.4271,0.0649,68.3186
54991,271,8,17,31,0.7712,0.2866,0.4096,0.0572,83.7601
54992,37,4,6,30,0.8919,0.1155,0.7297,0.0139,64.2703
54993,213,5,8,32,0.9624,0.7832,0.7136,0.0783,76.1643
54995,61,8,11,48,0.4918,0.0411,0.3279,0.0103,89.2295
54997,13,4,6,38,0.6154,0.0337,0.3846,0.0026,93
54998,30,3,6,51,0.4,0.0076,0.5,0.0077,75.6333
54999,143,5,14,41,0.4755,0.2868,0.4126,0.0304,84.3287
55000,417,9,23,30,0.4844,0.277,0.2758,0.0593,71.4125
55001,709,10,33,30,0.615,0.5979,0.1862,0.068,79.8533
55003,341,9,23,30,0.3255,0.1522,0.2493,0.0438,79.1789
55004,54,5,5,44,0.537,0.1223,0.7778,0.0216,76.5185
55005,4,2,3,37,0.75,0.0079,0.5,0.0089,37
55006,1,1,1,82,1,0.0035,1,0.0138,82
55007,99,4,10,32,0.8283,0.3402,0.7677,0.0392,78.1414
55008,90,4,9,38,0.7222,0.0891,0.6,0.0278,81.6889
55009,12,3,4,37,0.8333,0.0263,0.5833,0.0036,83.25
55010,77,5,10,35,0.7532,0.0795,0.4026,0.016,78.4805
55011,54,6,7,34,0.5926,0.1223,0.6667,0.0186,73.9444
55012,20,5,10,50,0.5,0.0422,0.45,0.0046,57.7
55013,875,9,16,30,0.8297,0.9956,0.3886,0.1752,79.1657
55014,7,1,1,44,1,0.0017,1,0.0038,84
55015,63,6,13,36,0.381,0.1012,0.2698,0.0088,83.2698
55016,16,5,9,39,0.4375,0.0295,0.3125,0.0026,51.1875
55017,63,5,10,32,0.7619,0.1991,0.4127,0.0134,68.9841
55018,17,2,5,86,0.9412,0.0754,0.5294,0.0046,88.2941
55019,112,7,11,30,0.7321,0.3459,0.4911,0.0283,68.9732
55020,138,8,15,53,0.4203,0.2406,0.2464,0.0175,86.4203
55021,45,6,10,31,0.7333,0.1555,0.5111,0.0119,74.2
55022,2,1,1,118,1,0.0005,1,0.0011,118
55023,209,9,21,31,0.4785,0.1371,0.244,0.0263,82.8612
55024,89,5,13,36,0.5281,0.0645,0.2472,0.0113,89.2584
55025,20,4,5,53,0.5,0.0382,0.5,0.0052,76.8
55027,4,3,3,49,0.5,0.0094,0.5,0.001,71
55028,146,6,13,30,0.863,0.5938,0.4726,0.0356,78.5274
55029,37,4,5,36,0.5135,0.0665,0.4865,0.0093,72.2973
55030,51,6,8,63,0.6863,0.048,0.3922,0.0103,96.8235
55031,93,5,9,32,0.6344,0.2489,0.3011,0.0144,74.1398
55034,50,5,7,36,0.54,0.037,0.34,0.0088,71.34
55035,90,5,16,31,0.3778,0.1434,0.2889,0.0134,71.8556
55037,62,5,11,41,0.8871,0.232,0.371,0.0119,81.4516
55038,2,2,2,109,0.5,0.0035,0.5,0.0138,109
55039,33,4,7,34,0.7273,0.084,0.6061,0.0103,67.4545
55040,135,8,13,31,0.5704,0.1056,0.2667,0.0186,88.7037
55041,200,7,11,30,0.545,0.1495,0.495,0.051,84.655
55042,6,3,4,105,0.6667,0.0055,0.5,0.0015,105
55044,132,5,19,39,0.3712,0.0672,0.2273,0.0155,87.2273
55045,13,3,5,41,0.6154,0.028,0.3846,0.0026,52.3077
55046,50,5,6,111,0.84,0.1979,0.36,0.0093,112.98
55048,132,7,12,35,0.5758,0.3206,0.2955,0.0201,80.4015
55049,4,3,4,86,0.5,0.0076,0.25,0.0059,92.75
55050,86,4,10,37,0.9419,0.1111,0.3721,0.0165,79.814
55051,80,6,14,30,0.5375,0.059,0.2875,0.0119,86.8625
55052,15,4,8,53,0.6667,0.0382,0.3333,0.0026,60
55054,50,5,9,48,0.72,0.0494,0.32,0.0082,83.56
55055,116,7,9,33,0.8103,0.39,0.3966,0.0237,74.2845
55056,7,1,2,83,1,0.0017,0.8571,0.0033,91.5714
55057,91,5,11,30,0.6044,0.2282,0.3297,0.0155,81.2308
55060,204,7,12,30,0.4804,0.1344,0.4559,0.0479,80.8186
55061,30,6,10,47,0.2667,0.0337,0.3,0.0046,63.4
55062,5,2,3,62,0.8,0.0025,0.6,0.0015,88.4
55063,95,7,13,41,0.6947,0.2784,0.4316,0.0211,74.7263
55064,44,5,13,47,0.3864,0.0717,0.4091,0.0093,69.4545
55065,56,8,15,31,0.6071,0.1434,0.375,0.0108,60.9643
55066,86,5,10,34,0.6395,0.0754,0.5116,0.0227,80.3256
55067,42,5,8,68,0.5,0.099,0.2857,0.0062,100.4286
55068,12,5,6,63,0.5,0.0082,0.4167,0.0026,92.75
55069,111,8,16,49,0.4865,0.074,0.2432,0.0139,81.6126
55071,135,8,14,30,0.4741,0.0878,0.4963,0.0345,82.8593
55073,3,1,2,113,1,0.0007,0.6667,0.0011,113
55074,22,3,2,51,0.8636,0.05,0.9091,0.0103,90.9091
55075,138,7,19,31,0.4783,0.0905,0.4203,0.0299,86.058
55076,46,5,9,33,0.7609,0.048,0.413,0.0098,99.7391
55077,25,3,4,41,0.64,0.056,0.64,0.0082,84.32
55078,14,4,8,32,0.5714,0.0332,0.1429,0.001,39.3571
55079,178,7,16,30,0.7584,0.5601,0.3258,0.0299,72.5506
55081,80,9,15,33,0.6625,0.0727,0.375,0.0155,95.35
55082,49,4,8,33,0.7143,0.1225,0.6735,0.017,73.6122
55083,21,2,3,37,0.619,0.0083,0.5714,0.0062,75
55085,2,2,2,88,0.5,0.0047,0.5,0.0005,88
55086,237,10,22,31,0.5485,0.1783,0.27,0.033,56.6371
55087,80,7,14,41,0.4125,0.1369,0.375,0.0155,76.825
55088,57,7,13,38,0.614,0.1452,0.2632,0.0077,64.7544
55090,1,1,1,37,1,0.0006,1,0.0005,37
55091,14,3,5,90,0.6429,0.038,0.5,0.0036,97.7857
55092,61,5,11,31,0.623,0.1452,0.2295,0.0072,72.9016
55093,19,5,7,40,0.5263,0.0137,0.3158,0.0031,74.5263
55094,122,5,8,30,0.8279,0.476,0.5984,0.0376,90.1721
55095,48,6,10,30,0.6667,0.1328,0.4375,0.0108,89.3333
55096,13,5,6,43,0.4615,0.0229,0.5385,0.0036,64
55097,156,8,15,31,0.5256,0.3402,0.2051,0.0165,73.4487
55098,293,6,11,31,0.5802,0.6495,0.3857,0.0582,84.1706
55099,81,5,15,35,0.4074,0.1392,0.2346,0.0098,52.4938
55100,145,4,6,30,0.9655,0.5349,0.6276,0.0469,74.5241
55101,83,7,12,37,0.3494,0.0398,0.4819,0.0206,73.5301
55102,544,10,29,30,0.3438,0.2564,0.2776,0.0778,74.7353
55103,33,4,7,32,0.6667,0.077,0.6061,0.0103,68.6364
55104,10,6,5,73,0.4,0.0055,0.4,0.0021,73
55105,51,6,11,32,0.6275,0.135,0.3137,0.0082,65.4118
55106,102,7,11,81,0.3431,0.048,0.2353,0.0124,89.7059
55107,13,2,5,89,0.7692,0.0422,0.4615,0.0352,111.4615
55111,50,7,11,40,0.58,0.1223,0.34,0.0088,84.08
55112,32,4,7,40,0.6875,0.0841,0.375,0.0062,67.6875
