uid,age,sex,limit,User_age_range,User_interdate
40177,30,1,5.722768306732178,2,245
79548,40,1,5.974677085876465,4,158
41301,25,1,5.974677085876465,1,335
89865,35,1,5.974677085876465,3,330
59270,40,1,5.722768306732178,4,333
88484,30,2,5.292153835296631,2,284
54651,35,1,6.153413772583008,3,308
70749,35,1,6.153413772583008,3,236
69055,30,1,5.722768306732178,2,202
67189,30,1,5.292153835296631,2,260
17148,40,1,5.974677085876465,4,251
76773,30,1,5.974677085876465,2,260
17957,35,1,6.292054653167725,3,286
8156,40,1,5.722768306732178,4,241
49672,30,1,6.292054653167725,2,347
8270,35,1,5.292153835296631,3,246
67961,35,1,6.292054653167725,3,363
6414,35,1,6.153413772583008,3,220
85377,30,1,6.153413772583008,2,162
565,30,1,6.153413772583008,2,307
2223,30,1,5.722768306732178,2,364
37905,25,1,5.292153835296631,1,246
81393,30,2,5.974677085876465,2,221
47465,35,1,6.292054653167725,3,348
46066,40,2,5.722768306732178,4,259
11875,35,1,6.292054653167725,3,204
13310,40,1,6.292054653167725,4,168
46852,30,1,5.974677085876465,2,194
73989,25,1,5.974677085876465,1,243
54801,30,1,5.722768306732178,2,202
47440,30,2,5.974677085876465,2,161
27807,30,2,5.292153835296631,2,246
5570,35,1,5.974677085876465,3,258
71525,30,1,5.974677085876465,2,232
32033,40,1,5.974677085876465,4,241
23202,45,1,5.974677085876465,4,191
57938,40,1,6.292054653167725,4,190
56676,25,1,5.722768306732178,1,246
2181,30,1,5.722768306732178,2,254
2998,35,1,6.292054653167725,3,349
11078,35,1,6.292054653167725,3,168
81085,50,1,6.153413772583008,4,325
77085,40,1,5.722768306732178,4,357
33797,30,1,5.722768306732178,2,251
68092,25,1,5.722768306732178,1,257
36995,30,1,5.974677085876465,2,337
49661,30,1,5.292153835296631,2,260
39209,35,1,5.722768306732178,3,181
67489,25,1,6.292054653167725,1,194
33908,25,1,5.292153835296631,1,180
24757,50,1,6.153413772583008,4,195
41460,35,1,5.292153835296631,3,181
12207,35,2,5.722768306732178,3,271
32483,30,1,6.153413772583008,2,260
48697,30,1,5.974677085876465,2,173
68408,30,1,6.153413772583008,2,233
13659,25,1,5.722768306732178,1,364
54082,20,1,5.292153835296631,1,169
51055,35,1,6.292054653167725,3,342
24898,40,2,5.974677085876465,4,316
42192,30,1,5.292153835296631,2,167
45305,25,1,5.722768306732178,1,217
35536,35,1,6.292054653167725,3,275
66724,40,2,5.722768306732178,4,253
68813,30,1,6.292054653167725,2,223
89283,30,1,6.292054653167725,2,200
13132,30,1,5.974677085876465,2,301
1751,25,1,5.292153835296631,1,187
30128,35,2,5.292153835296631,3,161
29680,35,1,5.974677085876465,3,210
32652,35,1,5.974677085876465,3,339
17453,40,1,6.292054653167725,4,294
23153,35,1,6.153413772583008,3,259
60002,30,1,5.974677085876465,2,166
5717,35,1,6.292054653167725,3,161
3470,35,1,6.292054653167725,3,202
25732,30,1,5.292153835296631,2,168
83022,25,1,6.153413772583008,1,176
24204,35,2,6.153413772583008,3,154
61253,30,2,6.292054653167725,2,225
58519,30,1,6.292054653167725,2,160
3296,40,1,5.974677085876465,4,213
23448,35,1,6.292054653167725,3,307
15855,50,1,6.292054653167725,4,287
27931,35,1,5.292153835296631,3,239
9928,30,1,5.292153835296631,2,307
27955,35,1,5.722768306732178,3,222
31488,25,1,5.722768306732178,1,288
81322,25,1,5.292153835296631,1,303
39943,35,1,5.974677085876465,3,167
30212,25,1,6.292054653167725,1,333
56055,25,1,5.722768306732178,1,229
81517,25,1,5.974677085876465,1,307
62211,30,1,6.153413772583008,2,349
75957,35,2,5.722768306732178,3,313
88941,40,1,6.292054653167725,4,224
5598,35,1,5.292153835296631,3,330
90385,30,1,5.292153835296631,2,358
80376,35,1,6.292054653167725,3,335
53725,30,2,5.292153835296631,2,169
17892,25,1,6.292054653167725,1,195
61508,25,1,5.292153835296631,1,294
55405,25,1,5.292153835296631,1,198
87041,30,1,5.974677085876465,2,209
84673,35,1,6.292054653167725,3,349
7230,30,2,5.292153835296631,2,192
27969,30,1,6.153413772583008,2,187
43596,30,1,6.153413772583008,2,228
35762,30,1,5.722768306732178,2,211
40104,30,1,6.292054653167725,2,307
52144,35,1,6.292054653167725,3,281
16647,45,1,6.292054653167725,4,292
31216,35,1,6.292054653167725,3,222
22333,35,1,6.153413772583008,3,329
47087,30,1,5.974677085876465,2,224
28598,35,1,5.722768306732178,3,349
77480,40,1,6.153413772583008,4,157
55039,35,1,6.292054653167725,3,203
30547,40,1,5.292153835296631,4,292
53766,30,1,5.292153835296631,2,252
64738,40,1,5.974677085876465,4,202
5936,45,1,6.153413772583008,4,338
82150,40,1,6.153413772583008,4,172
89742,45,1,6.153413772583008,4,363
83727,25,1,5.722768306732178,1,216
8136,35,1,6.292054653167725,3,193
21091,35,1,6.153413772583008,3,334
77687,40,1,5.722768306732178,4,236
34995,45,1,5.722768306732178,4,359
29711,30,1,6.292054653167725,2,222
90291,35,1,6.292054653167725,3,364
11341,30,1,5.722768306732178,2,307
86690,30,1,5.974677085876465,2,336
46880,30,1,6.292054653167725,2,218
46373,35,1,6.292054653167725,3,250
41408,40,1,5.974677085876465,4,222
85749,50,1,6.292054653167725,4,287
48829,35,1,6.292054653167725,3,258
2416,30,1,6.153413772583008,2,285
14397,35,1,5.292153835296631,3,334
26929,40,1,6.292054653167725,4,349
82032,40,1,6.292054653167725,4,161
67219,30,1,6.153413772583008,2,246
6415,30,1,5.722768306732178,2,157
3990,35,1,5.292153835296631,3,246
69600,45,2,5.722768306732178,4,168
55513,30,2,5.292153835296631,2,168
87862,30,2,5.722768306732178,2,307
63640,30,2,5.292153835296631,2,255
52264,35,2,5.974677085876465,3,295
21100,40,1,5.974677085876465,4,212
43470,30,1,5.722768306732178,2,229
85173,30,1,6.292054653167725,2,294
82794,30,1,6.292054653167725,2,219
66114,45,1,5.974677085876465,4,277
90240,30,1,5.292153835296631,2,230
41833,30,1,6.153413772583008,2,202
70211,25,1,5.974677085876465,1,318
11073,30,1,6.292054653167725,2,213
90370,30,1,5.292153835296631,2,291
74737,30,1,6.292054653167725,2,220
69422,45,1,5.292153835296631,4,307
56975,30,1,5.974677085876465,2,225
18388,35,1,5.722768306732178,3,334
42527,35,1,5.974677085876465,3,245
60738,25,1,6.153413772583008,1,335
83066,35,1,5.974677085876465,3,295
89030,35,1,5.722768306732178,3,246
71170,30,1,6.153413772583008,2,246
89867,30,1,5.974677085876465,2,256
50169,30,1,6.153413772583008,2,299
45790,45,1,5.974677085876465,4,180
84856,35,1,5.292153835296631,3,193
63262,40,1,6.292054653167725,4,224
71633,40,1,6.292054653167725,4,299
32554,25,1,6.153413772583008,1,299
74706,45,1,5.974677085876465,4,256
42170,35,2,5.722768306732178,3,328
86734,25,1,5.722768306732178,1,364
36666,35,1,5.722768306732178,3,259
15557,25,1,5.722768306732178,1,288
64883,30,2,6.153413772583008,2,189
18058,30,1,5.292153835296631,2,288
30901,25,1,5.292153835296631,1,260
10318,45,2,6.292054653167725,4,187
77492,35,1,5.974677085876465,3,158
69041,40,2,6.153413772583008,4,246
60450,25,1,6.153413772583008,1,323
54832,30,1,6.292054653167725,2,193
19460,35,1,5.974677085876465,3,164
12971,25,1,5.722768306732178,1,260
76925,30,2,6.153413772583008,2,260
31797,35,1,6.292054653167725,3,163
33605,30,1,5.722768306732178,2,288
1430,45,1,5.974677085876465,4,229
5627,30,1,5.722768306732178,2,330
1448,35,1,6.292054653167725,3,285
74956,25,1,5.974677085876465,1,307
88851,25,1,6.292054653167725,1,162
11741,30,1,5.722768306732178,2,349
37372,40,1,6.153413772583008,4,154
19237,35,1,6.153413772583008,3,191
67529,25,1,5.292153835296631,1,349
73059,25,2,6.153413772583008,1,304
32055,35,1,6.292054653167725,3,336
64950,30,1,5.974677085876465,2,208
20923,40,2,6.292054653167725,4,302
11457,30,1,6.153413772583008,2,261
31767,30,1,6.292054653167725,2,207
76375,40,1,6.292054653167725,4,219
44513,35,1,5.722768306732178,3,349
23237,30,1,5.722768306732178,2,155
18114,30,1,5.722768306732178,2,177
27653,30,1,5.292153835296631,2,245
9972,45,2,5.974677085876465,4,169
50910,45,1,6.153413772583008,4,295
51101,30,1,5.722768306732178,2,314
57292,30,2,5.292153835296631,2,257
42781,35,1,5.292153835296631,3,260
28887,35,1,5.974677085876465,3,277
57995,35,2,5.292153835296631,3,271
83688,30,2,5.292153835296631,2,217
59793,35,1,6.292054653167725,3,332
18516,30,1,6.153413772583008,2,222
51319,50,1,5.974677085876465,4,179
17813,30,1,6.153413772583008,2,167
90196,25,1,5.292153835296631,1,300
27824,25,1,6.292054653167725,1,208
10567,35,1,6.153413772583008,3,208
32322,25,1,5.974677085876465,1,328
65326,30,1,5.292153835296631,2,336
64605,30,1,5.974677085876465,2,350
19340,30,1,6.292054653167725,2,342
38499,40,1,5.974677085876465,4,208
83757,30,1,5.292153835296631,2,255
52638,25,1,6.153413772583008,1,208
2054,25,1,5.974677085876465,1,299
7501,30,1,5.292153835296631,2,291
58924,30,2,5.722768306732178,2,332
78030,35,1,6.292054653167725,3,167
75931,25,1,5.722768306732178,1,288
69226,45,1,6.153413772583008,4,357
80964,25,1,5.974677085876465,1,219
36171,35,1,5.974677085876465,3,167
10759,35,1,6.292054653167725,3,176
57201,25,1,5.722768306732178,1,282
20097,30,2,5.974677085876465,2,245
77197,45,1,6.153413772583008,4,348
83679,30,1,6.292054653167725,2,222
56469,30,1,6.153413772583008,2,362
34815,30,1,5.722768306732178,2,255
4639,40,1,5.722768306732178,4,288
27368,25,1,5.974677085876465,1,153
67286,25,1,5.974677085876465,1,200
81628,25,1,5.722768306732178,1,206
84392,30,1,6.292054653167725,2,323
71071,25,1,5.974677085876465,1,319
28643,30,1,5.974677085876465,2,288
9849,25,1,6.153413772583008,1,265
90062,30,1,5.974677085876465,2,288
39925,30,1,5.974677085876465,2,347
86533,40,1,5.722768306732178,4,331
33528,25,2,5.292153835296631,1,226
58343,30,1,6.153413772583008,2,362
35460,35,1,5.292153835296631,3,172
86667,35,1,5.722768306732178,3,258
84746,30,1,6.292054653167725,2,288
37757,25,1,6.153413772583008,1,300
8667,35,1,6.292054653167725,3,361
50666,25,1,5.292153835296631,1,260
28584,30,2,6.153413772583008,2,224
67370,25,1,5.292153835296631,1,286
40068,40,1,5.722768306732178,4,343
513,30,1,5.974677085876465,2,196
89561,30,1,5.292153835296631,2,171
1814,35,1,6.292054653167725,3,307
79748,40,2,6.292054653167725,4,258
61077,35,1,5.722768306732178,3,248
82915,35,1,5.722768306732178,3,203
57364,40,1,6.292054653167725,4,288
46859,30,1,6.153413772583008,2,304
37435,35,1,5.974677085876465,3,354
18459,45,1,5.722768306732178,4,203
70706,35,1,5.974677085876465,3,348
51156,30,1,5.292153835296631,2,246
2678,35,1,6.292054653167725,3,169
4348,30,1,5.974677085876465,2,299
40534,35,1,6.292054653167725,3,349
63787,30,1,5.722768306732178,2,351
37500,40,1,5.722768306732178,4,246
5228,35,1,6.292054653167725,3,288
39848,40,1,6.153413772583008,4,225
19524,25,1,6.292054653167725,1,167
54282,40,1,6.292054653167725,4,299
61866,35,1,6.292054653167725,3,296
22605,35,1,6.292054653167725,3,307
56128,30,1,5.722768306732178,2,315
71397,35,1,6.292054653167725,3,310
20565,35,1,5.974677085876465,3,308
53605,35,1,5.722768306732178,3,194
5505,30,1,5.974677085876465,2,217
68687,35,1,5.974677085876465,3,153
76728,30,1,5.974677085876465,2,216
54334,30,1,5.722768306732178,2,304
17971,35,1,5.974677085876465,3,216
6578,40,1,5.722768306732178,4,259
39791,30,1,6.153413772583008,2,224
65645,35,1,6.292054653167725,3,279
7776,30,2,5.722768306732178,2,258
86796,30,1,6.292054653167725,2,167
56995,40,1,6.292054653167725,4,169
10565,25,1,5.974677085876465,1,307
82211,40,1,5.722768306732178,4,248
67341,30,1,5.292153835296631,2,183
5661,25,1,5.974677085876465,1,224
79309,30,1,5.974677085876465,2,293
44124,30,1,5.974677085876465,2,340
8773,50,1,5.974677085876465,4,197
49092,25,2,5.292153835296631,1,185
6299,35,1,6.292054653167725,3,328
33438,40,1,6.153413772583008,4,337
81315,30,1,5.292153835296631,2,251
21358,35,2,5.974677085876465,3,185
58840,45,1,6.292054653167725,4,231
18521,30,1,5.722768306732178,2,331
1823,25,1,5.292153835296631,1,160
51373,25,1,5.974677085876465,1,307
53244,25,1,5.292153835296631,1,185
34765,35,1,6.292054653167725,3,300
32579,25,1,5.292153835296631,1,245
43087,25,1,5.292153835296631,1,183
55350,30,1,5.292153835296631,2,227
60204,35,1,6.292054653167725,3,222
38208,40,2,6.292054653167725,4,177
10548,30,1,6.292054653167725,2,229
70936,40,1,6.292054653167725,4,212
81618,30,1,5.292153835296631,2,247
51175,35,1,5.722768306732178,3,307
54797,30,1,5.722768306732178,2,179
27116,30,1,5.722768306732178,2,309
46185,35,2,5.974677085876465,3,319
42979,40,1,5.974677085876465,4,162
68429,25,1,5.722768306732178,1,319
5859,25,1,5.722768306732178,1,333
47906,30,2,5.974677085876465,2,306
84062,25,1,5.722768306732178,1,314
45659,35,1,5.292153835296631,3,258
29651,25,1,5.292153835296631,1,227
33882,25,1,6.153413772583008,1,192
14552,35,2,5.292153835296631,3,288
26437,25,1,5.722768306732178,1,349
38641,35,1,5.722768306732178,3,222
61793,40,2,5.722768306732178,4,182
64414,30,1,6.153413772583008,2,200
54957,30,2,6.153413772583008,2,156
60337,30,2,5.292153835296631,2,300
36246,30,1,5.722768306732178,2,259
32525,35,1,6.292054653167725,3,204
23453,30,1,5.722768306732178,2,292
85373,35,1,5.722768306732178,3,307
44021,30,1,6.292054653167725,2,349
23039,35,1,6.153413772583008,3,253
76655,30,1,5.974677085876465,2,295
40325,35,2,6.292054653167725,3,231
30240,30,1,6.292054653167725,2,277
65801,30,1,5.974677085876465,2,334
19164,40,1,6.153413772583008,4,245
79094,30,1,5.722768306732178,2,190
47453,25,1,5.292153835296631,1,219
48664,30,1,6.292054653167725,2,326
55449,30,1,5.292153835296631,2,306
58489,45,1,5.974677085876465,4,222
61684,45,1,6.292054653167725,4,183
74034,30,1,5.974677085876465,2,297
18918,35,1,5.974677085876465,3,331
4905,35,1,5.722768306732178,3,223
90106,35,1,5.974677085876465,3,306
49687,30,1,5.722768306732178,2,236
68640,25,1,5.722768306732178,1,299
19136,30,1,5.722768306732178,2,257
59329,30,1,5.974677085876465,2,307
37354,35,1,5.974677085876465,3,334
46252,25,1,6.292054653167725,1,156
73760,30,1,5.722768306732178,2,362
60148,35,1,5.974677085876465,3,349
312,35,1,6.292054653167725,3,230
90544,35,2,5.974677085876465,3,253
90817,35,1,5.974677085876465,3,182
74169,45,1,5.974677085876465,4,332
49659,35,1,6.153413772583008,3,307
39393,35,1,5.974677085876465,3,259
47201,45,1,6.292054653167725,4,279
67030,35,1,6.292054653167725,3,363
5573,30,1,5.292153835296631,2,347
63980,40,1,6.292054653167725,4,162
11366,35,1,6.292054653167725,3,169
81864,45,1,6.292054653167725,4,282
24179,30,2,5.292153835296631,2,228
20793,35,1,6.292054653167725,3,284
32602,35,1,6.292054653167725,3,288
72494,45,1,5.722768306732178,4,216
36865,30,1,6.153413772583008,2,203
63141,25,1,5.722768306732178,1,349
39365,30,1,6.153413772583008,2,253
82847,40,1,6.292054653167725,4,258
11829,40,1,6.153413772583008,4,288
85577,30,2,5.974677085876465,2,303
49962,45,1,5.974677085876465,4,278
79695,30,1,5.722768306732178,2,223
29882,30,1,6.292054653167725,2,308
55979,35,1,5.974677085876465,3,195
16515,40,1,6.292054653167725,4,283
82377,30,1,6.153413772583008,2,258
71440,35,2,5.292153835296631,3,259
88206,50,1,6.292054653167725,4,217
17964,30,1,5.292153835296631,2,296
24635,35,1,6.292054653167725,3,158
61250,30,1,6.292054653167725,2,347
71311,25,1,5.974677085876465,1,275
4253,30,1,5.974677085876465,2,349
44594,35,1,6.292054653167725,3,207
52316,30,1,5.722768306732178,2,251
18491,40,1,5.974677085876465,4,227
33433,40,1,6.153413772583008,4,206
78931,35,1,5.974677085876465,3,259
37380,30,1,5.292153835296631,2,184
74239,40,1,5.974677085876465,4,162
55485,30,1,5.974677085876465,2,157
63326,30,1,6.292054653167725,2,224
12787,40,1,5.292153835296631,4,227
10619,25,1,5.292153835296631,1,243
83123,30,1,6.292054653167725,2,346
78426,50,2,5.722768306732178,4,206
26195,40,1,6.292054653167725,4,339
45257,30,1,5.722768306732178,2,192
26159,30,1,6.292054653167725,2,277
65968,30,2,5.292153835296631,2,159
57639,30,2,5.974677085876465,2,297
27679,30,1,5.722768306732178,2,229
17833,25,1,5.974677085876465,1,155
75382,30,1,5.722768306732178,2,225
15805,25,1,6.292054653167725,1,193
978,25,1,5.292153835296631,1,213
36548,30,1,5.292153835296631,2,156
41256,25,1,6.292054653167725,1,193
2180,30,1,5.722768306732178,2,347
34850,35,1,5.974677085876465,3,223
39942,30,1,5.292153835296631,2,176
77590,40,1,5.974677085876465,4,349
75203,25,1,5.974677085876465,1,307
20085,35,1,5.292153835296631,3,209
68593,45,1,5.974677085876465,4,290
84376,30,1,5.722768306732178,2,335
18219,40,2,5.722768306732178,4,168
86557,30,2,5.974677085876465,2,214
31912,30,2,5.292153835296631,2,194
21317,30,2,5.722768306732178,2,167
47346,35,1,5.292153835296631,3,269
61439,35,1,5.722768306732178,3,252
7749,35,1,5.722768306732178,3,334
11477,40,2,6.292054653167725,4,181
34976,25,1,5.292153835296631,1,205
77935,40,1,6.153413772583008,4,364
40922,30,1,6.292054653167725,2,230
6456,35,1,6.292054653167725,3,233
19311,30,1,5.974677085876465,2,285
68447,25,1,5.974677085876465,1,338
12698,30,1,6.292054653167725,2,162
43663,25,1,5.722768306732178,1,297
54268,25,1,5.722768306732178,1,180
88893,35,1,6.153413772583008,3,307
36779,30,1,5.722768306732178,2,288
47202,35,1,6.292054653167725,3,209
31647,35,1,5.292153835296631,3,242
46770,30,1,5.292153835296631,2,322
37027,30,1,5.722768306732178,2,230
82575,30,1,5.292153835296631,2,260
60825,30,1,5.292153835296631,2,199
37057,50,1,5.292153835296631,4,299
7584,30,1,6.153413772583008,2,306
41012,30,1,5.722768306732178,2,208
86515,30,1,5.722768306732178,2,167
51020,25,1,6.153413772583008,1,206
12101,30,1,5.974677085876465,2,224
84140,40,2,5.292153835296631,4,261
12642,35,1,5.722768306732178,3,197
13854,30,1,5.974677085876465,2,335
12113,50,1,6.292054653167725,4,285
56626,40,1,6.153413772583008,4,158
55282,35,1,5.722768306732178,3,331
87677,25,1,6.153413772583008,1,331
85358,25,1,5.292153835296631,1,183
24093,25,1,5.722768306732178,1,321
82873,35,1,6.292054653167725,3,208
37622,30,1,5.722768306732178,2,244
62839,30,1,5.722768306732178,2,349
77713,40,2,6.292054653167725,4,288
37409,25,1,5.722768306732178,1,355
59268,25,1,5.292153835296631,1,261
48790,25,1,5.722768306732178,1,301
65554,25,1,5.974677085876465,1,176
42388,30,1,5.292153835296631,2,290
66057,30,1,5.974677085876465,2,167
58055,25,1,5.974677085876465,1,168
66314,45,1,5.974677085876465,4,350
18481,25,2,5.292153835296631,1,301
66638,30,1,6.292054653167725,2,333
77313,35,1,5.292153835296631,3,306
63562,25,1,6.292054653167725,1,225
48726,35,2,5.974677085876465,3,224
74889,30,1,5.722768306732178,2,331
70979,30,1,5.292153835296631,2,305
71952,40,1,5.292153835296631,4,277
88885,30,1,5.722768306732178,2,288
34682,35,1,5.974677085876465,3,187
21084,30,1,5.974677085876465,2,195
71420,25,1,5.292153835296631,1,264
47555,35,1,5.722768306732178,3,348
